date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return,log_return,price,log_volume,RF,bond_ret,term_spread,credit_spread,T10YIE,sp500_pe,CDL2CROWS,CDL3BLACKCROWS,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,75411504,0.0,0.0,-0.0181858387631399,-0.0183532337131126,416.5159912109375,18.13847039428441,1e-05,26.7418,1.58,3.24,1.61,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,66034100,0.0,0.0,-0.0040814319865865,-0.0040897837626671,414.8160095214844,18.0056818332311,1e-05,26.7206,1.63,3.24,1.65,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,60215200,0.0,0.0,0.0046116696097924,0.0046010684417256,416.72900390625,17.91343537010274,1e-05,26.800500000000003,1.57,3.24,1.62,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,51235700,0.0,0.0,0.0029539281818384,0.002949573908686,417.9599914550781,17.751947112658,0.0,26.7995,1.56,2.98,1.62,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-04,421.2990112304688,422.3429870605469,419.60101318359375,421.4440002441406,50634300,0.0,0.0,0.0012829732090251,0.0012821509021542,421.4440002441406,17.740139770223223,0.0,26.8458,1.55,2.98,1.64,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2016-04-05,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,60718000,0.0,0.0,0.0061360430654089,0.0061172942099255,424.0299987792969,17.92175075243276,0.0,26.9312,1.5,2.98,1.59,23.97,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-06,424.2839965820313,424.5270080566406,422.72900390625,423.4129943847656,59091000,0.0,0.0,-0.0014550960929827,-0.0014561557733853,423.4129943847656,17.89458918651594,0.0,26.8933,1.53,2.98,1.59,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,57858600,0.0,0.0,-0.0015776541495821,-0.0015788999563638,422.7449951171875,17.873512660883545,0.0,27.000300000000003,1.47,2.98,1.58,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-08,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,63454700,0.0,0.0,-0.0056677101359551,-0.0056838325520278,420.3489990234375,17.965836823455398,0.0,26.9426,1.49,2.98,1.58,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-11,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,50747500,0.0,0.0,0.0021799924988104,0.0021776197629015,422.4830017089844,17.742372913589058,0.0,26.9571,1.5,2.98,1.56,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,425.1900024414063,70728800,0.0,0.0,0.0064073601102809,0.0063869202424251,425.1900024414063,18.074363402941486,0.0,26.89,1.57,2.98,1.57,23.97,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,69060400,0.0,0.0,-0.0034243365177533,-0.0034302129771983,423.7340087890625,18.050492041974216,0.0,26.9578,1.54,2.98,1.56,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-14,423.93499755859375,425.3710021972656,423.0130004882813,424.2820129394531,45281000,0.0,0.0,0.0012932739384234,0.0012924383800099,424.2820129394531,17.62839807642099,0.0,26.9566,1.58,2.98,1.56,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2016-04-15,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,54801500,0.0,0.0,0.0128004477923375,0.0127192145407116,429.7130126953125,17.819228123806404,0.0,27.0299,1.54,2.98,1.56,23.97,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-18,427.6109924316406,429.2739868164063,427.08599853515625,428.5910034179688,55670900,0.0,0.0,0.0027890019357359,0.0027851198861912,428.5910034179688,17.834968126725617,0.0,27.0156,1.56,2.98,1.57,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-19,428.7030029296875,436.0199890136719,428.10400390625,435.5090026855469,52810500,0.0,0.0,0.0161412610446971,0.0160123759529332,435.5090026855469,17.782220592542103,0.0,27.0421,1.58,2.98,1.6,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-20,435.3240051269531,443.0539855957031,434.406005859375,441.3890075683594,72890096,0.0,0.0,0.0135014542674289,0.0134111218052167,441.3890075683594,18.10446333041062,0.0,26.9777,1.62,2.98,1.62,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-21,441.4159851074219,450.5480041503906,440.9519958496094,449.4249877929688,68204704,0.0,0.0,0.0182061177030214,0.0180423708190812,449.4249877929688,18.03802409404216,0.0,26.9958,1.65,2.98,1.64,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-22,449.68798828125,449.80999755859375,444.1499938964844,445.7369995117188,58804400,0.0,0.0,-0.0082060152003584,-0.0082398698783028,445.7369995117188,17.889727240001207,0.0,26.9935,1.66,2.98,1.64,23.97,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-25,459.1210021972656,466.6199951171875,453.5920104980469,461.4259948730469,87091800,0.0,0.0,0.0062609768580048,0.0062414583698994,461.4259948730469,18.28247329272953,0.0,26.9818,1.66,2.98,1.65,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2016-04-26,461.6480102539063,467.9649963378906,461.6210021972656,466.0889892578125,78971904,0.0,0.0,0.0101056170145952,0.01005489668755,466.0889892578125,18.184602701604792,0.0,26.9597,1.7,2.98,1.67,23.97,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-27,466.2619934082031,467.0790100097656,444.1340026855469,444.68701171875,93564896,0.0,0.0,-0.0459182216965529,-0.0470058897156447,444.68701171875,18.35416582836666,0.0,27.0662,1.63,2.98,1.68,23.97,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-28,445.0379943847656,449.5509948730469,436.6499938964844,449.010986328125,74064704,0.0,0.0,0.0097236359403942,0.0096766656284683,449.010986328125,18.12044964750073,0.0,27.1148,1.62,2.98,1.72,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-29,449.4079895019531,455.3840026855469,446.0169982910156,455.0969848632813,49258500,0.0,0.0,0.0135542307882612,0.013463193902923,455.0969848632813,17.71259249952312,0.0,27.1621,1.61,2.98,1.71,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-02,451.9330139160156,452.4450073242188,441.7760009765625,444.66900634765625,92127000,0.0,0.0,-0.0159468739194329,-0.0160753934680114,444.66900634765625,18.33867861787177,1e-05,27.096,1.66,2.98,1.68,23.97,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-03,444.72698974609375,451.0969848632813,442.6170043945313,450.3039855957031,59366400,0.0,0.0,0.0126723004473157,0.0125926788020262,450.3039855957031,17.899238967723186,1e-05,27.1862,1.6,2.98,1.64,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-04,450.1830139160156,450.37799072265625,445.6300048828125,446.7219848632813,50407300,0.0,0.0,-0.0079546280890302,-0.0079864349297285,446.7219848632813,17.735646563822954,1e-05,27.1944,1.6,2.98,1.63,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-05,446.71099853515625,448.5060119628906,445.8829956054688,447.97601318359375,50440800,0.0,0.0,0.0028071784304422,0.0028032456633388,447.97601318359375,17.736310929363448,1e-05,27.2464,1.56,2.98,1.63,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-06,447.9419860839844,461.375,447.0679931640625,459.6029968261719,72796800,0.0,0.0,0.0259544781425897,0.0256233774822002,459.6029968261719,18.103182556156863,1e-05,27.186300000000003,1.6,2.98,1.61,23.97,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-09,458.20599365234375,462.4809875488281,456.531005859375,460.4830017089844,55493100,0.0,0.0,0.0042198363989807,0.0042109578579271,460.4830017089844,17.83176924666343,1e-05,27.208,1.53,2.98,1.59,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-10,460.51800537109375,461.9289855957031,448.9540100097656,450.8949890136719,58956100,0.0,0.0,-0.0208216430568091,-0.0210414702632897,450.8949890136719,17.892303657117548,1e-05,27.2123,1.53,2.98,1.62,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-11,450.864013671875,454.5759887695313,450.864013671875,452.7279968261719,50605200,0.0,0.0,0.0040652654324451,0.0040570245675792,452.7279968261719,17.739564895775967,1e-05,27.2514,1.47,2.98,1.59,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-12,452.4469909667969,454.9490051269531,449.25,454.7659912109375,59849300,0.0,0.0,0.0045015868226681,0.0044914849855596,454.7659912109375,17.907340293993425,1e-05,27.1918,1.48,2.98,1.6,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-13,454.8500061035156,457.0549926757813,453.4530029296875,455.6700134277344,60845000,0.0,0.0,0.0019878843938827,0.0019859111663005,455.6700134277344,17.923840204753038,1e-05,27.2704,1.43,2.98,1.58,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2016-05-16,457.58599853515625,458.2000122070313,452.9450073242188,454.1629943847656,59171500,0.0,0.0,-0.00744151433266,-0.0074693405324319,454.1629943847656,17.895950565016022,1e-05,27.1937,1.47,2.98,1.6,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-17,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,64100300,0.0,0.0,-0.0008367147643265,-0.0008370650055065,453.7829895019531,17.975959602067153,1e-05,27.1928,1.48,2.98,1.61,23.97,0,0,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-18,453.6910095214844,455.99798583984375,453.2990112304688,454.6189880371094,86850096,0.0,0.0,0.0018422870722276,0.0018405921427778,454.6189880371094,18.27969415600484,1e-05,27.0035,1.57,2.98,1.61,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-19,454.5239868164063,454.6329956054688,438.7149963378906,438.7149963378906,96027400,0.0,0.0,-0.0349831223897769,-0.0356096880445685,438.7149963378906,18.38014412537519,1e-05,27.0552,1.55,2.98,1.56,23.97,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-20,437.7929992675781,444.0539855957031,437.3890075683594,442.6759948730469,81987904,0.0,0.0,0.009028637197771,0.0089881227306311,442.6759948730469,18.22208228215241,1e-05,27.0495,1.53,2.98,1.56,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0
2016-05-23,439.3479919433594,444.3450012207031,438.822998046875,444.1549987792969,50582500,0.0,0.0,0.0109987429611102,0.0109386966756526,444.1549987792969,17.739116224635488,1e-05,27.0571,1.4900000000000002,2.98,1.54,23.97,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-24,444.2909851074219,447.1000061035156,443.9299926757813,445.9809875488281,65783100,0.0,0.0,0.0041111521305619,0.0041027244351042,445.9809875488281,18.00187352440101,1e-05,27.0427,1.5100000000000002,2.98,1.55,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-25,446.06201171875,450.2980041503906,446.06201171875,449.5989990234375,65231000,0.0,0.0,0.0081124791765103,0.0080797499085015,449.5989990234375,17.993445374024233,1e-05,27.0313,1.54,2.98,1.58,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-26,449.6719970703125,453.6440124511719,447.89599609375,453.3840026855469,65203800,0.0,0.0,0.008418621194288,0.0083833822403543,453.3840026855469,17.99302830740713,1e-05,27.1314,1.53,2.98,1.58,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-27,453.52099609375,478.1489868164063,453.52099609375,473.4639892578125,164780992,0.0,0.0,0.0442891378022274,0.0433364030341864,473.4639892578125,18.920127828981677,1e-05,27.1217,1.54,2.98,1.58,23.97,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-31,534.1909790039062,546.6179809570312,520.6619873046875,531.385986328125,138450000,0.0,0.0,-0.0046416826762799,-0.0046524887371504,531.385986328125,18.746019807581245,1e-05,27.1474,1.5,2.98,1.54,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2016-06-01,531.1069946289062,543.0800170898438,525.635986328125,536.9199829101562,86061800,0.0,0.0,0.0104142689578081,0.0103604140425205,536.9199829101562,18.27057620079625,1e-05,27.1339,1.55,2.89,1.54,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-02,536.5150146484375,540.3519897460938,533.0780029296875,537.9719848632812,60378200,0.0,0.0,0.0019593272491424,0.001957410271091,537.9719848632812,17.916138670602844,1e-05,27.1941,1.53,2.89,1.54,24.52,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2016-06-03,537.6820068359375,574.6380004882812,536.9199829101562,569.1939697265625,122020000,0.0,0.0,0.0580364512312214,0.0564147858021846,569.1939697265625,18.61969552368798,1e-05,27.3536,1.42,2.89,1.52,24.52,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-06,574.6019897460938,586.469970703125,574.6019897460938,585.5369873046875,72138896,0.0,0.0,0.0183659481108227,0.018199331047312,585.5369873046875,18.094103929746183,1e-05,27.3374,1.45,2.89,1.54,24.52,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-07,585.4450073242188,590.2589721679688,567.5139770507812,576.5969848632812,107770000,0.0,0.0,-0.0152680405085225,-0.0153857971857292,576.5969848632812,18.49550988457301,1e-05,27.371,1.44,2.89,1.57,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-08,577.1669921875,582.8389892578125,573.1300048828125,581.64501953125,80265800,0.0,0.0,0.0087548752430013,0.0087167735449909,581.64501953125,18.200854185330343,1e-05,27.405700000000003,1.47,2.89,1.59,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-09,582.2030029296875,582.2030029296875,570.9509887695312,574.6300048828125,71301000,0.0,0.0,-0.0120606459487797,-0.0121339656575051,574.6300048828125,18.082420910531614,1e-05,27.4565,1.43,2.89,1.56,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-10,575.8369750976562,579.1270141601562,573.3250122070312,577.469970703125,66991900,0.0,0.0,0.0049422511810737,0.0049300783486937,577.469970703125,18.0200822745244,1e-05,27.5026,1.39,2.89,1.52,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2016-06-13,671.6539916992188,716.0040283203125,664.4869995117188,704.3759765625,243295008,0.0,0.0,0.0469570919358466,0.0458879491344316,704.3759765625,19.30978528966409,1e-05,27.5173,1.35,2.89,1.47,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-14,704.5040283203125,704.5040283203125,662.8040161132812,685.5590209960938,186694000,0.0,0.0,-0.0267143630568391,-0.0270776767292006,685.5590209960938,19.04498147087717,1e-05,27.480300000000003,1.35,2.89,1.45,24.52,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-15,685.6849975585938,696.302978515625,672.5609741210938,694.468994140625,99223800,0.0,0.0,0.0129966536383481,0.0129129218438621,694.468994140625,18.41288846283389,1e-05,27.5013,1.34,2.89,1.47,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-16,696.5230102539062,773.7219848632812,696.5230102539062,766.3079833984375,271633984,0.0,0.0,0.1034444876069811,0.098436639701186,766.3079833984375,19.41996607100541,1e-05,27.5311,1.3,2.89,1.42,24.52,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-17,768.4869995117188,775.3560180664062,716.5560302734375,748.9089965820312,363320992,0.0,0.0,-0.022704953091112,-0.0229666797880311,748.9089965820312,19.710797276969988,1e-05,27.4629,1.36,2.89,1.42,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
